Episode 1: Seed=482940; Reward = -55
Episode 144: Seed=135520; Reward = 0
Episode 145: Seed=772656; Reward = 0
Episode 146: Seed=424378; Reward = 0
Episode 147: Seed=598390; Reward = 0
Episode 148: Seed=968269; Reward = 0
Episode 149: Seed=170478; Reward = -1
Episode 150: Seed=689285; Reward = 0
Episode 151: Seed=343176; Reward = -7
Episode 152: Seed=302571; Reward = -739
Episode 153: Seed=611105; Reward = -17
Episode 154: Seed=915945; Reward = 0
Episode 155: Seed=654526; Reward = 0
Episode 156: Seed=643828; Reward = -53
Episode 157: Seed=417259; Reward = 0
Episode 158: Seed=607418; Reward = 0
Episode 159: Seed=827254; Reward = 0
Episode 160: Seed=424608; Reward = 0
Episode 161: Seed=644102; Reward = 0
Episode 162: Seed=813485; Reward = 0
Episode 163: Seed=141956; Reward = -1
Episode 164: Seed=486764; Reward = 0
Episode 165: Seed=201405; Reward = 0
Episode 166: Seed=367898; Reward = 0
Episode 167: Seed=577010; Reward = 0
Episode 168: Seed=490007; Reward = -2
Episode 169: Seed=621879; Reward = 0
Episode 170: Seed=342756; Reward = -13
Episode 171: Seed=200522; Reward = 0
Episode 172: Seed=795089; Reward = -1
Episode 173: Seed=368548; Reward = 0
Episode 174: Seed=3812; Reward = -1
Episode 175: Seed=691612; Reward = -4
Episode 176: Seed=925730; Reward = 0
Episode 177: Seed=71485; Reward = 0
Episode 178: Seed=909408; Reward = 0
Episode 179: Seed=135888; Reward = 0
Episode 180: Seed=390373; Reward = -1
Episode 181: Seed=332872; Reward = 0
Episode 182: Seed=391172; Reward = 0
Episode 183: Seed=146286; Reward = 0
Episode 184: Seed=423087; Reward = 0
Episode 185: Seed=244824; Reward = 0
Episode 186: Seed=998750; Reward = 0
Episode 187: Seed=354940; Reward = 0
Episode 188: Seed=651324; Reward = -10
Episode 189: Seed=918173; Reward = 0
Episode 190: Seed=811566; Reward = 0
Episode 191: Seed=808682; Reward = -6
Episode 192: Seed=114543; Reward = -1
Episode 193: Seed=751660; Reward = 0
Episode 194: Seed=275457; Reward = 0
Episode 195: Seed=680991; Reward = 0
Episode 196: Seed=84687; Reward = 0
Episode 197: Seed=284327; Reward = 0
Episode 198: Seed=299612; Reward = 0
Episode 199: Seed=79466; Reward = 0
Episode 200: Seed=337887; Reward = 0
